CustomerID,Recency,Frequency,Monetary,Cluster,Segment,CLV
13170.0,27,1,116.01,1,Loyal Customers,116.01
13171.0,22,3,468.41,1,Loyal Customers,1405.23
13173.0,4,2,353.65,1,Loyal Customers,707.3
13174.0,16,3,2817.03,3,New Customers,8451.09
13176.0,46,1,492.84,1,Loyal Customers,492.84
13177.0,65,1,282.45,1,Loyal Customers,282.45
13182.0,45,1,121.18,1,Loyal Customers,121.18
13183.0,8,9,3957.78,0,Churned Customers,35620.020000000004
13185.0,268,1,71.4,2,Potential Loyalists,71.4
13186.0,40,3,1575.89,3,New Customers,4727.67
13188.0,11,1,114.6,1,Loyal Customers,114.6
13189.0,19,2,260.68,1,Loyal Customers,521.36
13192.0,95,2,911.94,1,Loyal Customers,1823.88
13193.0,61,1,117.88,1,Loyal Customers,117.88
13194.0,136,1,60.7,2,Potential Loyalists,60.7
13196.0,11,4,1797.78,3,New Customers,7191.12
13198.0,10,6,3401.24,0,Churned Customers,20407.44
13200.0,19,4,870.09,3,New Customers,3480.36
13203.0,10,4,869.46,3,New Customers,3477.84
13207.0,15,2,250.26,1,Loyal Customers,500.52
13208.0,59,6,1223.9,3,New Customers,7343.400000000001
13209.0,30,8,5891.61,0,Churned Customers,47132.88
13210.0,94,1,353.48,1,Loyal Customers,353.48
13211.0,10,3,1197.42,3,New Customers,3592.26
13212.0,20,3,788.08,1,Loyal Customers,2364.2400000000002
13213.0,57,5,1520.58,3,New Customers,7602.9
13216.0,268,1,333.74,2,Potential Loyalists,333.74
13217.0,122,3,533.98,1,Loyal Customers,1601.94
13218.0,127,1,62.64,1,Loyal Customers,62.64
13220.0,78,4,819.29,3,New Customers,3277.16
13221.0,240,2,847.41,2,Potential Loyalists,1694.82
13223.0,200,2,163.2,2,Potential Loyalists,326.4
13224.0,60,2,2155.95,3,New Customers,4311.9
13226.0,273,1,108.21,2,Potential Loyalists,108.21
13227.0,202,1,257.7,2,Potential Loyalists,257.7
13228.0,81,1,358.0,1,Loyal Customers,358.0
13229.0,226,1,160.95,2,Potential Loyalists,160.95
13232.0,13,7,1357.6,3,New Customers,9503.199999999999
13233.0,74,2,605.12,1,Loyal Customers,1210.24
13235.0,212,1,1031.07,2,Potential Loyalists,1031.07
13236.0,25,2,744.85,1,Loyal Customers,1489.7
13238.0,17,4,700.73,3,New Customers,2802.92
13239.0,262,1,329.56,2,Potential Loyalists,329.56
13240.0,96,4,663.65,3,New Customers,2654.6
13242.0,112,3,270.4,1,Loyal Customers,811.1999999999999
13243.0,203,1,600.07,2,Potential Loyalists,600.07
13244.0,93,1,121.74,1,Loyal Customers,121.74
13245.0,51,1,430.5,1,Loyal Customers,430.5
13246.0,18,6,1987.3,3,New Customers,11923.8
13247.0,18,4,501.12,3,New Customers,2004.48
13248.0,125,2,465.68,1,Loyal Customers,931.36
13249.0,92,3,711.41,1,Loyal Customers,2134.23
13253.0,157,2,1030.4,2,Potential Loyalists,2060.8
13255.0,9,2,399.51,1,Loyal Customers,799.02
13258.0,12,3,698.58,1,Loyal Customers,2095.7400000000002
13259.0,62,1,292.32,1,Loyal Customers,292.32
13260.0,61,1,557.62,1,Loyal Customers,557.62
13261.0,269,2,944.1,2,Potential Loyalists,1888.2
13262.0,263,1,200.29,2,Potential Loyalists,200.29
13265.0,53,5,2107.66,3,New Customers,10538.3
13271.0,37,1,217.38,1,Loyal Customers,217.38
13272.0,31,2,276.56,1,Loyal Customers,553.12
13273.0,113,1,138.98,1,Loyal Customers,138.98
13276.0,64,2,590.93,1,Loyal Customers,1181.86
13277.0,16,4,258.4,3,New Customers,1033.6
13278.0,41,1,542.73,1,Loyal Customers,542.73
13279.0,78,1,137.75,1,Loyal Customers,137.75
13280.0,122,3,814.86,1,Loyal Customers,2444.58
13282.0,18,3,1132.14,3,New Customers,3396.42
13283.0,60,2,93.66,1,Loyal Customers,187.32
13285.0,23,4,2709.12,0,Churned Customers,10836.48
13291.0,156,1,361.11,2,Potential Loyalists,361.11
13292.0,39,2,578.94,1,Loyal Customers,1157.88
13294.0,190,2,873.74,2,Potential Loyalists,1747.48
13296.0,137,1,87.4,2,Potential Loyalists,87.4
13297.0,8,4,2089.85,3,New Customers,8359.4
13298.0,1,1,360.0,1,Loyal Customers,360.0
13299.0,268,1,142.5,2,Potential Loyalists,142.5
13300.0,169,1,371.89,2,Potential Loyalists,371.89
13301.0,104,4,618.09,3,New Customers,2472.36
13302.0,155,1,63.75,2,Potential Loyalists,63.75
13307.0,120,1,15.0,1,Loyal Customers,15.0
13308.0,23,3,1385.51,3,New Customers,4156.53
13309.0,7,5,1456.79,3,New Customers,7283.95
13310.0,28,3,1132.03,3,New Customers,3396.09
13311.0,4,2,598.57,1,Loyal Customers,1197.14
13313.0,22,5,1555.32,3,New Customers,7776.599999999999
13314.0,2,3,775.94,1,Loyal Customers,2327.82
13316.0,37,4,5977.73,0,Churned Customers,23910.92
13317.0,66,6,2273.68,0,Churned Customers,13642.079999999998
13318.0,1,3,640.76,1,Loyal Customers,1922.28
13320.0,78,4,1548.7,3,New Customers,6194.8
13321.0,72,2,567.36,1,Loyal Customers,1134.72
13322.0,17,1,199.48,1,Loyal Customers,199.48
13323.0,3,5,787.85,3,New Customers,3939.25
13325.0,82,1,675.3,1,Loyal Customers,675.3
13327.0,39,8,3627.77,0,Churned Customers,29022.16
13329.0,32,2,789.0,1,Loyal Customers,1578.0
13330.0,93,3,1140.93,3,New Customers,3422.79
13332.0,14,1,350.9,1,Loyal Customers,350.9
13334.0,82,3,3536.82,0,Churned Customers,10610.460000000001
13336.0,77,1,795.12,1,Loyal Customers,795.12
13338.0,158,1,487.02,2,Potential Loyalists,487.02
13339.0,201,1,860.12,2,Potential Loyalists,860.12
13341.0,261,1,775.85,2,Potential Loyalists,775.85
13343.0,178,1,353.43,2,Potential Loyalists,353.43
13344.0,68,3,2543.72,3,New Customers,7631.16
13345.0,288,1,389.5,2,Potential Loyalists,389.5
13347.0,70,1,341.36,1,Loyal Customers,341.36
13348.0,64,1,233.76,1,Loyal Customers,233.76
13349.0,11,1,247.32,1,Loyal Customers,247.32
13350.0,16,2,979.12,1,Loyal Customers,1958.24
13351.0,66,1,373.94,1,Loyal Customers,373.94
13352.0,60,1,397.98,1,Loyal Customers,397.98
13354.0,71,1,743.53,1,Loyal Customers,743.53
13355.0,122,1,674.7,1,Loyal Customers,674.7
13356.0,80,1,768.24,1,Loyal Customers,768.24
13357.0,257,1,609.95,2,Potential Loyalists,609.95
13358.0,269,1,439.03,2,Potential Loyalists,439.03
13359.0,64,1,439.56,1,Loyal Customers,439.56
13362.0,9,4,3090.74,0,Churned Customers,12362.96
13363.0,18,2,992.5,1,Loyal Customers,1985.0
13364.0,71,1,134.96,1,Loyal Customers,134.96
13365.0,34,2,2225.37,3,New Customers,4450.74
13366.0,50,1,56.16,1,Loyal Customers,56.16
13368.0,257,2,623.4,2,Potential Loyalists,1246.8
13372.0,90,1,378.64,1,Loyal Customers,378.64
13373.0,61,3,3312.25,0,Churned Customers,9936.75
13375.0,89,1,778.65,1,Loyal Customers,778.65
13376.0,99,3,1019.76,1,Loyal Customers,3059.2799999999997
13379.0,26,3,572.56,1,Loyal Customers,1717.6799999999998
13381.0,32,6,3639.31,0,Churned Customers,21835.86
13382.0,281,1,222.99,2,Potential Loyalists,222.99
13384.0,31,7,4151.93,0,Churned Customers,29063.510000000002
13388.0,131,2,677.1,1,Loyal Customers,1354.2
13389.0,11,3,797.96,1,Loyal Customers,2393.88
13390.0,75,1,544.08,1,Loyal Customers,544.08
13391.0,204,1,59.8,2,Potential Loyalists,59.8
13394.0,2,8,2520.02,0,Churned Customers,20160.16
13395.0,185,1,307.72,2,Potential Loyalists,307.72
13396.0,29,2,1360.99,1,Loyal Customers,2721.98
13397.0,73,5,1544.13,3,New Customers,7720.650000000001
13398.0,192,1,457.34,2,Potential Loyalists,457.34
13402.0,127,2,621.23,1,Loyal Customers,1242.46
13403.0,18,1,75.0,1,Loyal Customers,75.0
13404.0,1,2,252.49,1,Loyal Customers,504.98
13405.0,74,3,572.45,1,Loyal Customers,1717.3500000000001
13410.0,24,5,1003.06,3,New Customers,5015.299999999999
13411.0,107,1,213.55,1,Loyal Customers,213.55
13414.0,134,3,1390.5,3,New Customers,4171.5
13416.0,44,2,712.5,1,Loyal Customers,1425.0
13417.0,5,2,640.83,1,Loyal Customers,1281.66
13419.0,64,1,221.06,1,Loyal Customers,221.06
13420.0,150,2,159.85,2,Potential Loyalists,319.7
13421.0,40,2,1851.08,3,New Customers,3702.16
13422.0,64,1,2626.3,3,New Customers,2626.3
13425.0,108,3,1624.21,3,New Customers,4872.63
13427.0,19,3,582.6,1,Loyal Customers,1747.8000000000002
13428.0,10,1,218.47,1,Loyal Customers,218.47
13429.0,11,4,1006.8,3,New Customers,4027.2
13430.0,19,2,679.45,1,Loyal Customers,1358.9
13431.0,67,2,1269.1,1,Loyal Customers,2538.2
13434.0,74,2,534.24,1,Loyal Customers,1068.48
13435.0,5,7,3809.89,0,Churned Customers,26669.23
13436.0,2,1,196.89,1,Loyal Customers,196.89
13437.0,14,7,3408.06,0,Churned Customers,23856.42
13439.0,255,1,283.71,2,Potential Loyalists,283.71
13441.0,92,1,296.64,1,Loyal Customers,296.64
13447.0,23,3,1129.14,3,New Customers,3387.42
13448.0,17,6,3539.37,0,Churned Customers,21236.22
13449.0,24,1,291.88,1,Loyal Customers,291.88
13450.0,27,6,2043.72,3,New Customers,12262.32
13451.0,26,5,2976.15,0,Churned Customers,14880.75
13452.0,259,2,590.0,2,Potential Loyalists,1180.0
13453.0,166,2,356.98,2,Potential Loyalists,713.96
13455.0,25,2,1058.34,1,Loyal Customers,2116.68
13456.0,18,6,1766.72,3,New Customers,10600.32
13460.0,29,2,183.44,1,Loyal Customers,366.88
13461.0,39,3,1445.0,3,New Customers,4335.0
13462.0,253,1,151.5,2,Potential Loyalists,151.5
13464.0,58,1,674.68,1,Loyal Customers,674.68
13466.0,184,1,307.9,2,Potential Loyalists,307.9
13467.0,11,2,1083.71,1,Loyal Customers,2167.42
13470.0,99,2,165.0,1,Loyal Customers,330.0
13471.0,1,4,2531.58,3,New Customers,10126.32
13473.0,61,2,422.64,1,Loyal Customers,845.28
13474.0,236,1,229.59,2,Potential Loyalists,229.59
13475.0,191,4,1431.78,2,Potential Loyalists,5727.12
13476.0,179,2,1238.47,2,Potential Loyalists,2476.94
13477.0,38,6,1454.58,3,New Customers,8727.48
13479.0,201,2,300.95,2,Potential Loyalists,601.9
13481.0,46,5,1804.56,3,New Customers,9022.8
13482.0,232,1,184.64,2,Potential Loyalists,184.64
13483.0,66,1,140.34,1,Loyal Customers,140.34
13484.0,241,1,313.8,2,Potential Loyalists,313.8
13485.0,233,1,454.24,2,Potential Loyalists,454.24
13486.0,78,3,1122.41,3,New Customers,3367.2300000000005
13487.0,58,3,575.4,1,Loyal Customers,1726.1999999999998
13489.0,105,4,449.52,3,New Customers,1798.08
13492.0,136,3,1269.84,3,New Customers,3809.5199999999995
13493.0,275,2,618.63,2,Potential Loyalists,1237.26
13495.0,8,5,2044.87,3,New Customers,10224.349999999999
13496.0,11,2,653.33,1,Loyal Customers,1306.66
13497.0,283,2,348.05,2,Potential Loyalists,696.1
13499.0,18,5,1159.11,3,New Customers,5795.549999999999
13500.0,23,3,1166.77,3,New Customers,3500.31
13501.0,288,1,1340.32,2,Potential Loyalists,1340.32
13502.0,17,3,292.0,1,Loyal Customers,876.0
13503.0,71,1,216.85,1,Loyal Customers,216.85
13504.0,64,1,295.93,1,Loyal Customers,295.93
13505.0,73,4,4393.63,0,Churned Customers,17574.52
13507.0,3,4,2479.16,3,New Customers,9916.64
13508.0,244,1,110.97,2,Potential Loyalists,110.97
13509.0,9,7,979.72,3,New Customers,6858.04
13510.0,1,4,1791.56,3,New Customers,7166.24
13512.0,261,1,251.21,2,Potential Loyalists,251.21
13513.0,127,1,205.1,1,Loyal Customers,205.1
13514.0,74,1,152.2,1,Loyal Customers,152.2
13515.0,73,4,891.12,3,New Customers,3564.48
13516.0,21,3,1389.41,3,New Customers,4168.2300000000005
13517.0,60,3,2128.42,3,New Customers,6385.26
13518.0,86,1,659.44,1,Loyal Customers,659.44
13519.0,78,1,122.75,1,Loyal Customers,122.75
13520.0,59,6,3624.35,0,Churned Customers,21746.1
13521.0,1,3,1093.65,3,New Customers,3280.9500000000003
13522.0,30,1,125.8,1,Loyal Customers,125.8
13523.0,33,5,3964.88,0,Churned Customers,19824.4
13524.0,41,5,680.18,3,New Customers,3400.8999999999996
13525.0,15,2,628.78,1,Loyal Customers,1257.56
13527.0,34,7,2287.51,0,Churned Customers,16012.570000000002
13529.0,79,2,307.76,1,Loyal Customers,615.52
13531.0,205,2,483.8,2,Potential Loyalists,967.6
13532.0,34,1,210.31,1,Loyal Customers,210.31
13533.0,183,3,270.79,2,Potential Loyalists,812.3700000000001
13536.0,1,7,3448.29,0,Churned Customers,24138.03
13538.0,43,7,1280.85,3,New Customers,8965.949999999999
13539.0,86,3,631.34,1,Loyal Customers,1894.02
13544.0,40,2,291.41,1,Loyal Customers,582.82
13546.0,12,3,626.99,1,Loyal Customers,1880.97
13548.0,96,2,682.41,1,Loyal Customers,1364.82
13549.0,26,7,918.2,3,New Customers,6427.400000000001
13555.0,74,4,4149.28,0,Churned Customers,16597.12
13557.0,28,2,584.06,1,Loyal Customers,1168.12
13558.0,6,4,605.06,3,New Customers,2420.24
13560.0,7,1,174.37,1,Loyal Customers,174.37
13561.0,216,1,141.86,2,Potential Loyalists,141.86
13562.0,82,3,1799.33,3,New Customers,5397.99
13563.0,84,2,777.53,1,Loyal Customers,1555.06
13564.0,144,3,1749.02,3,New Customers,5247.0599999999995
13565.0,19,2,240.22,1,Loyal Customers,480.44
13566.0,41,2,874.71,1,Loyal Customers,1749.42
13568.0,173,1,192.85,2,Potential Loyalists,192.85
13569.0,17,2,373.75,1,Loyal Customers,747.5
13570.0,243,1,239.49,2,Potential Loyalists,239.49
13572.0,206,1,1384.25,2,Potential Loyalists,1384.25
13573.0,50,2,294.4,1,Loyal Customers,588.8
13575.0,23,5,732.07,3,New Customers,3660.3500000000004
13577.0,25,4,1687.6,3,New Customers,6750.4
13579.0,15,2,467.04,1,Loyal Customers,934.08
13581.0,309,1,118.0,2,Potential Loyalists,118.0
13583.0,156,1,781.03,2,Potential Loyalists,781.03
13584.0,307,1,142.4,2,Potential Loyalists,142.4
13587.0,64,1,712.4,1,Loyal Customers,712.4
13588.0,16,9,2478.95,0,Churned Customers,22310.55
13589.0,15,2,379.65,1,Loyal Customers,759.3
13590.0,11,6,1981.92,3,New Customers,11891.52
13591.0,65,3,1117.13,3,New Customers,3351.3900000000003
13592.0,36,4,247.96,3,New Customers,991.84
13593.0,108,5,2037.08,3,New Customers,10185.4
13594.0,53,1,396.97,1,Loyal Customers,396.97
13596.0,6,2,697.04,1,Loyal Customers,1394.08
13598.0,47,1,180.17,1,Loyal Customers,180.17
13601.0,45,2,693.32,1,Loyal Customers,1386.64
13602.0,65,1,428.89,1,Loyal Customers,428.89
13603.0,26,1,164.34,1,Loyal Customers,164.34
13606.0,29,3,280.54,1,Loyal Customers,841.6200000000001
13607.0,40,1,678.01,1,Loyal Customers,678.01
13610.0,12,7,1131.88,3,New Customers,7923.160000000001
13611.0,89,3,1171.8,3,New Customers,3515.3999999999996
13614.0,24,4,1610.46,3,New Customers,6441.84
13617.0,40,3,544.18,1,Loyal Customers,1632.54
13618.0,174,1,177.34,2,Potential Loyalists,177.34
13621.0,117,1,213.85,1,Loyal Customers,213.85
13623.0,31,5,747.78,3,New Customers,3738.8999999999996
13626.0,253,1,257.23,2,Potential Loyalists,257.23
13627.0,59,5,1638.47,3,New Customers,8192.35
13630.0,5,7,2031.78,0,Churned Customers,14222.46
13632.0,25,5,2121.27,3,New Customers,10606.35
13634.0,33,5,1575.16,3,New Customers,7875.8
13635.0,68,1,1071.03,1,Loyal Customers,1071.03
13636.0,37,5,949.12,3,New Customers,4745.6
13637.0,52,3,810.5,1,Loyal Customers,2431.5
13638.0,16,1,122.64,1,Loyal Customers,122.64
13639.0,74,1,1033.34,1,Loyal Customers,1033.34
13642.0,216,1,354.8,2,Potential Loyalists,354.8
13643.0,31,3,519.44,1,Loyal Customers,1558.3200000000002
13644.0,16,4,2624.26,0,Churned Customers,10497.04
13645.0,120,1,252.1,1,Loyal Customers,252.1
13647.0,10,4,1678.12,3,New Customers,6712.48
13649.0,257,2,346.6,2,Potential Loyalists,693.2
13650.0,17,6,1836.34,3,New Customers,11018.039999999999
13651.0,35,2,94.2,1,Loyal Customers,188.4
13652.0,46,3,1095.08,3,New Customers,3285.24
13654.0,43,6,2707.33,0,Churned Customers,16243.98
13655.0,114,2,932.97,1,Loyal Customers,1865.94
13656.0,165,2,379.65,2,Potential Loyalists,759.3
13657.0,11,2,382.14,1,Loyal Customers,764.28
13658.0,10,5,2639.17,0,Churned Customers,13195.85
13659.0,206,2,1573.2,2,Potential Loyalists,3146.4
13662.0,86,3,897.76,1,Loyal Customers,2693.2799999999997
13663.0,179,1,189.47,2,Potential Loyalists,189.47
13666.0,60,3,84.65,1,Loyal Customers,253.95000000000002
13667.0,149,1,305.02,2,Potential Loyalists,305.02
13669.0,51,2,218.55,1,Loyal Customers,437.1
13670.0,75,1,349.7,1,Loyal Customers,349.7
13672.0,301,2,186.39,2,Potential Loyalists,372.78
13673.0,19,2,396.92,1,Loyal Customers,793.84
13675.0,151,2,486.82,2,Potential Loyalists,973.64
13678.0,152,1,232.6,2,Potential Loyalists,232.6
13680.0,1,4,3722.42,0,Churned Customers,14889.68
13681.0,18,4,827.83,3,New Customers,3311.32
13682.0,187,1,59.5,2,Potential Loyalists,59.5
13684.0,286,1,67.23,2,Potential Loyalists,67.23
13685.0,3,7,3119.44,0,Churned Customers,21836.08
13686.0,183,1,72.0,2,Potential Loyalists,72.0
13689.0,63,1,910.0,1,Loyal Customers,910.0
13690.0,59,1,172.25,1,Loyal Customers,172.25
13692.0,25,3,1488.32,3,New Customers,4464.96
13697.0,39,1,151.3,1,Loyal Customers,151.3
13699.0,155,1,308.58,2,Potential Loyalists,308.58
13704.0,5,9,2308.06,0,Churned Customers,20772.54
13705.0,8,3,711.86,1,Loyal Customers,2135.58
13706.0,303,1,330.79,2,Potential Loyalists,330.79
13707.0,267,2,806.41,2,Potential Loyalists,1612.82
13708.0,271,1,296.88,2,Potential Loyalists,296.88
13710.0,32,1,180.48,1,Loyal Customers,180.48
13711.0,219,2,252.06,2,Potential Loyalists,504.12
13712.0,247,1,228.84,2,Potential Loyalists,228.84
13715.0,281,5,1079.34,2,Potential Loyalists,5396.7
13716.0,269,1,138.28,2,Potential Loyalists,138.28
13717.0,32,6,1445.01,3,New Customers,8670.06
13718.0,246,2,306.55,2,Potential Loyalists,613.1
13719.0,15,5,1041.68,3,New Customers,5208.400000000001
13720.0,117,4,799.9,3,New Customers,3199.6
13721.0,36,1,524.14,1,Loyal Customers,524.14
13722.0,132,3,2375.41,3,New Customers,7126.23
13723.0,217,1,199.85,2,Potential Loyalists,199.85
13725.0,50,8,1980.56,0,Churned Customers,15844.48
13726.0,39,2,1079.66,1,Loyal Customers,2159.32
13727.0,29,2,333.48,1,Loyal Customers,666.96
13728.0,37,6,1016.14,3,New Customers,6096.84
13730.0,136,2,752.6,1,Loyal Customers,1505.2
13731.0,219,2,610.59,2,Potential Loyalists,1221.18
13732.0,28,1,491.86,1,Loyal Customers,491.86
13735.0,25,4,2885.24,0,Churned Customers,11540.96
13736.0,5,2,731.9,1,Loyal Customers,1463.8
13737.0,200,1,339.6,2,Potential Loyalists,339.6
13739.0,18,1,216.9,1,Loyal Customers,216.9
13740.0,241,1,350.75,2,Potential Loyalists,350.75
13741.0,72,3,668.43,1,Loyal Customers,2005.29
13743.0,3,7,1341.6,3,New Customers,9391.199999999999
13744.0,95,2,1156.36,1,Loyal Customers,2312.72
13745.0,162,1,300.04,2,Potential Loyalists,300.04
13748.0,96,5,948.25,3,New Customers,4741.25
13750.0,54,5,1647.26,3,New Customers,8236.3
13751.0,288,1,296.25,2,Potential Loyalists,296.25
13752.0,124,6,1186.28,3,New Customers,7117.68
13753.0,288,1,741.26,2,Potential Loyalists,741.26
13754.0,152,2,282.6,2,Potential Loyalists,565.2
13755.0,4,9,2161.35,0,Churned Customers,19452.149999999998
13758.0,12,7,3190.55,0,Churned Customers,22333.850000000002
13759.0,33,2,659.41,1,Loyal Customers,1318.82
13760.0,54,2,286.79,1,Loyal Customers,573.58
13761.0,50,2,1070.65,1,Loyal Customers,2141.3
13762.0,219,1,306.72,2,Potential Loyalists,306.72
13763.0,63,1,1714.96,1,Loyal Customers,1714.96
13764.0,71,3,1521.76,3,New Customers,4565.28
13771.0,64,4,2634.45,0,Churned Customers,10537.8
13772.0,34,3,1132.13,3,New Customers,3396.3900000000003
13774.0,82,1,345.0,1,Loyal Customers,345.0
13778.0,103,1,178.7,1,Loyal Customers,178.7
13780.0,7,2,360.01,1,Loyal Customers,720.02
13781.0,251,1,127.84,2,Potential Loyalists,127.84
13782.0,13,6,912.0,3,New Customers,5472.0
13787.0,76,2,309.04,1,Loyal Customers,618.08
13790.0,4,1,348.8,1,Loyal Customers,348.8
13791.0,128,2,1516.0,1,Loyal Customers,3032.0
13792.0,66,2,195.55,1,Loyal Customers,391.1
13799.0,117,2,688.86,1,Loyal Customers,1377.72
13800.0,310,1,558.32,2,Potential Loyalists,558.32
13801.0,67,1,324.8,1,Loyal Customers,324.8
13802.0,139,3,4599.42,0,Churned Customers,13798.26
13803.0,255,1,277.07,2,Potential Loyalists,277.07
13804.0,31,7,2635.79,0,Churned Customers,18450.53
13805.0,52,2,924.6,1,Loyal Customers,1849.2
13806.0,64,1,256.38,1,Loyal Customers,256.38
13808.0,6,5,1747.66,3,New Customers,8738.300000000001
13809.0,305,1,155.05,2,Potential Loyalists,155.05
13810.0,29,3,1499.01,3,New Customers,4497.03
13811.0,184,3,814.5,2,Potential Loyalists,2443.5
13812.0,42,3,539.0,1,Loyal Customers,1617.0
13813.0,40,4,1366.86,3,New Customers,5467.44
13814.0,92,2,1579.12,1,Loyal Customers,3158.24
13815.0,22,4,4027.36,0,Churned Customers,16109.44
13816.0,24,2,571.67,1,Loyal Customers,1143.34
13817.0,29,2,382.98,1,Loyal Customers,765.96
13819.0,302,3,1140.35,2,Potential Loyalists,3421.0499999999997
13821.0,145,2,385.64,2,Potential Loyalists,771.28
13822.0,6,2,632.0,1,Loyal Customers,1264.0
13823.0,19,2,957.66,1,Loyal Customers,1915.32
13824.0,33,5,1698.94,3,New Customers,8494.7
13826.0,176,1,189.5,2,Potential Loyalists,189.5
13827.0,58,3,412.05,1,Loyal Customers,1236.15
13828.0,22,1,209.49,1,Loyal Customers,209.49
13831.0,16,6,2202.99,0,Churned Customers,13217.939999999999
13832.0,19,1,52.2,1,Loyal Customers,52.2
13833.0,159,1,384.8,2,Potential Loyalists,384.8
13835.0,25,4,834.57,3,New Customers,3338.28
13837.0,212,2,271.24,2,Potential Loyalists,542.48
13838.0,6,4,691.73,3,New Customers,2766.92
13841.0,253,1,85.0,2,Potential Loyalists,85.0
13842.0,59,9,3385.62,0,Churned Customers,30470.579999999998
13844.0,11,1,361.62,1,Loyal Customers,361.62
13845.0,65,1,312.98,1,Loyal Customers,312.98
13846.0,25,3,865.06,1,Loyal Customers,2595.18
13848.0,92,3,1255.0,3,New Customers,3765.0
13849.0,52,2,1537.95,1,Loyal Customers,3075.9
13850.0,129,1,1595.48,1,Loyal Customers,1595.48
13851.0,96,3,2651.46,3,New Customers,7954.38
13853.0,57,1,1090.14,1,Loyal Customers,1090.14
13856.0,169,3,388.5,2,Potential Loyalists,1165.5
13858.0,57,1,216.17,1,Loyal Customers,216.17
13860.0,1,5,1245.9,3,New Customers,6229.5
13862.0,18,8,2209.36,0,Churned Customers,17674.88
13863.0,248,1,305.78,2,Potential Loyalists,305.78
13865.0,58,4,501.56,3,New Customers,2006.24
13866.0,74,1,145.67,1,Loyal Customers,145.67
13867.0,31,3,1015.29,3,New Customers,3045.87
13868.0,7,2,3192.54,0,Churned Customers,6385.08
13869.0,123,4,3104.95,0,Churned Customers,12419.8
13870.0,2,8,2770.94,0,Churned Customers,22167.52
13873.0,120,3,389.6,1,Loyal Customers,1168.8000000000002
13875.0,54,5,1786.79,3,New Customers,8933.95
13876.0,64,1,122.7,1,Loyal Customers,122.7
13877.0,86,1,117.24,1,Loyal Customers,117.24
13878.0,55,1,1281.53,1,Loyal Customers,1281.53
13882.0,3,5,1191.13,3,New Customers,5955.650000000001
13883.0,11,5,2674.48,0,Churned Customers,13372.4
13884.0,7,5,787.6,3,New Customers,3938.0
13885.0,189,2,506.8,2,Potential Loyalists,1013.6
13886.0,71,1,243.56,1,Loyal Customers,243.56
13887.0,204,1,349.55,2,Potential Loyalists,349.55
13888.0,120,2,605.63,1,Loyal Customers,1211.26
13889.0,93,1,416.9,1,Loyal Customers,416.9
13892.0,27,4,632.97,3,New Customers,2531.88
13893.0,298,1,821.1,2,Potential Loyalists,821.1
13894.0,24,3,564.62,1,Loyal Customers,1693.8600000000001
13895.0,28,4,2593.07,3,New Customers,10372.28
13897.0,50,1,311.16,1,Loyal Customers,311.16
13899.0,16,2,388.52,1,Loyal Customers,777.04
13900.0,183,3,740.95,2,Potential Loyalists,2222.8500000000004
13901.0,72,5,2867.2,0,Churned Customers,14336.0
13904.0,37,2,332.64,1,Loyal Customers,665.28
13908.0,80,4,2369.55,3,New Customers,9478.2
13911.0,57,9,2580.91,0,Churned Customers,23228.19
13914.0,12,2,626.45,1,Loyal Customers,1252.9
13917.0,50,2,272.04,1,Loyal Customers,544.08
13918.0,50,2,1212.84,1,Loyal Customers,2425.68
13919.0,59,2,384.81,1,Loyal Customers,769.62
13923.0,54,1,351.13,1,Loyal Customers,351.13
13924.0,2,6,1838.85,3,New Customers,11033.099999999999
13925.0,93,4,678.25,3,New Customers,2713.0
13926.0,23,1,223.85,1,Loyal Customers,223.85
13927.0,75,1,348.99,1,Loyal Customers,348.99
13928.0,11,4,464.57,3,New Customers,1858.28
13929.0,169,2,842.65,2,Potential Loyalists,1685.3
13930.0,58,2,337.34,1,Loyal Customers,674.68
13931.0,96,2,1237.53,1,Loyal Customers,2475.06
13932.0,295,1,307.4,2,Potential Loyalists,307.4
13933.0,109,2,608.79,1,Loyal Customers,1217.58
13934.0,264,1,922.1,2,Potential Loyalists,922.1
13936.0,180,1,376.58,2,Potential Loyalists,376.58
13937.0,169,1,158.85,2,Potential Loyalists,158.85
13938.0,35,1,71.66,1,Loyal Customers,71.66
13939.0,23,3,568.55,1,Loyal Customers,1705.6499999999999
13940.0,17,4,839.14,3,New Customers,3356.56
13941.0,22,5,5112.96,0,Churned Customers,25564.8
13946.0,79,3,561.57,1,Loyal Customers,1684.71
13947.0,65,1,90.6,1,Loyal Customers,90.6
13949.0,3,6,2427.32,0,Churned Customers,14563.920000000002
13950.0,11,4,745.06,3,New Customers,2980.24
13951.0,176,3,674.45,2,Potential Loyalists,2023.3500000000001
13952.0,218,2,3251.07,2,Potential Loyalists,6502.14
13953.0,7,7,3515.68,0,Churned Customers,24609.76
13954.0,2,2,439.92,1,Loyal Customers,879.84
13955.0,154,2,322.96,2,Potential Loyalists,645.92
13956.0,5,5,1026.42,3,New Customers,5132.1
13959.0,79,3,598.2,1,Loyal Customers,1794.6000000000001
13960.0,21,2,230.22,1,Loyal Customers,460.44
13962.0,22,2,169.55,1,Loyal Customers,339.1
13963.0,308,4,664.54,2,Potential Loyalists,2658.16
13967.0,146,1,80.7,2,Potential Loyalists,80.7
13971.0,19,8,2758.26,0,Churned Customers,22066.08
